doit	VERcjg_devoir|dire
l	PROper_il
en	PRE_en
fere	VERinf_faire|ferir
se	CONsub_se
mal	ADJqua_mal
non	NOMcom_nom
a	PRE_a
soi	PROper_soi
meisme	ADJind_möisme
se	PROper_se
conselle	VERcjg_conseillier|consellier
alquel	NOMcom_alquel
des	PRE.DETdef_de+le|le
ii	NOMcom_i
il	PROper_il
aidera	VERcjg_aidier
lors	ADVgen_lors
dist	VERcjg_dire
c	NOMcom_ce|que
al	PRE.DETdef_a+le|le
lion	NOMcom_löon
secolra	VERcjg_secolra
c	NOMcom_ce|que
a	PRE_a
venimex	NOMcom_venimex
ne	CONcoo_ni
a	PRE_a
felon	NOMcom_felon
ne	ADVneg_en
doit	VERcjg_devoir|dire
on	PROind_on
faire	VERinf_faire
se	CONsub_se
mal	ADJqua_mal
non	NOMcom_nom
a	PRE_a
lui	PROper_il|loi
meisme	ADJind_möisme
se	CONsub_se
consele	NOMcom_consule
as	VERcjg_a+le|le
ques	PROrel.PROper_quel
des	PRE.DETdef_de+le|le
dex	ADJcar_dieu
il	PROper_il
aidera	VERcjg_aidier
dist	VERppe_dire
que	CONsub_que
le	DETdef_le
lion	NOMcom_löon
secoura	VERcjg_secoura
qu	NOMcom_que
as	PRE.DETdef_a+le|le
venimeus	ADJqua_venimos
ne	CONcoo_ni
as	PRE.DETdef_a+le|le
felons	NOMcom_felon
ne	ADVneg_en
doit	VERcjg_devoir|dire
on	PROind_on
faire	VERinf_faire
se	CONsub_se
mal	ADJqua_mal
non	NOMcom_nom
a	PRE_a
lui	PROper_il|loi
meismes	ADJind_möismes
se	PROper_se
conselle	VERcjg_conseillier|consellier
auquel	PROrel_quel
des	PRE.DETdef_de+le|le
ii	NOMcom_i
il	PROper_il
aidera	VERcjg_aidier
et	CONcoo_et
dit	VERcjg_dire
q	VERppe_que
au	PRE.DETdef_a+le|le
leon	NOMcom_löon
secorra	VERcjg_secorre
q	VERppe_que
a	PRE_a
venimeus	ADJqua_venimos
et	CONcoo_et
a	PRE_a
felon	NOMcom_felon
ne	ADVneg_en
doit	VERcjg_devoir|dire
l	PROper_il
en	PRE_en
fere	VERinf_faire|ferir
se	CONsub_se
mal	ADJqua_mal
non	NOMcom_nom
a	PRE_a
lui	PROper_il|loi
meismes	ADJind_möismes
se	PROper_se
conseille	VERcjg_conseilier|conseiller|conseillier
auquel	PROrel_quel
des	PRE.DETdef_de+le|le
deuz	NOMcom_deus
il	PROper_il
aidera	VERcjg_aidier
lor	PROper_il|lor
dist	VERcjg_dire
c	NOMcom_ce|que
au	PRE.DETdef_a+le|le
lyon	NOMcom_löon
aidera	VERcjg_aidier
qu	NOMcom_que
a	VERcjg_a
enuious	VERppe_enoios
et	CONcoo_et
a	PRE_a
felon	NOMcom_felon
ne	ADVneg_en
doit	VERcjg_devoir|dire
on	PROind_on
faire	VERinf_faire
se	CONsub_se
mal	ADJqua_mal
non	NOMcom_nom
a	PRE_a
lui	PROper_il|loi
meismes	ADJind_möismes
se	PROper_se
consoille	VERcjg_conseillier
auquel	PROrel_quel
d	PRE_de
aus	PROper_il
ii	VERinf_i
il	PROper_il
aidera	VERcjg_aidier
lors	ADVgen_lors
dit	VERppe_dire
qu	NOMcom_que
au	PRE.DETdef_a+le|le
lyon	NOMcom_löon
se	PROper_se
tanra	VERcjg_tenir
qu	ADJqua_que
a	PRE_a
venimeus	ADJqua_venimos
ne	CONcoo_ni
a	PRE_a
felon	NOMcom_felon
ne	ADVneg_en
doit	VERcjg_devoir|dire
an	PRE_en
feire	VERinf_faire|feire
se	CONsub_se
mal	ADJqua_mal
non	NOMcom_nom
